CITATION,Positive,Objective,Negative
322 alignment error rate since mt systems are usually built on the union of the two sets of alignments koehn et al 2003 we consider the union of alignments in the two directions as well as those in each direction ,0,1,0
in particular we adopt the approach of phrasebased statistical machine translation koehn et al 2003 koehn and hoang 2007 ,0,1,0
we obtain aligned parallel sentences and the phrase table after the training of moses which includes running giza och and ney 2003 growdiagonalfinal symmetrization and phrase extraction koehn et al 2005 ,0,1,0
for example in phrasebased smt systems koehn et al 2003 koehn 2004 distortion model is used in which reordering probabilities depend on relative positions of target side phrases between adjacent blocks ,0,1,0
word alignment was carried out by running giza implementation of ibm model 4 initialized with 5 iterations of model 1 5 of the hmm aligner and 3 iterations of model 4 och and ney 2003 in both directions and then symmetrizing using the growdiagfinaland heuristic koehn et al 2003 ,0,1,0
unfortunately determining the optimal segmentation is challenging typically requiring extensive experimentation koehn and knight 2003 habash and sadat 2006 chang et al 2008 ,0,1,0
the features used by the decoder were the english language model log probability logfef the lexical translation log probabilities in both directions koehn et al 2003 and a word count feature ,0,1,0
typically a phrasebased smt system includes a feature that scores phrase pairs using lexical weights koehn et al 2003 which are computed for two directions source to target and target to source ,0,1,0
each model can represent an important feature for the translation such as phrasebased language or lexical models koehn et al 2003 ,0,1,0
the transcription probabilities can then be easily learnt from the alignments induced by giza using a scoring function koehn et al 2003 ,0,1,0
we used minimum error rate training och 2003 and the a beam search decoder implemented by koehn koehn et al 2003 ,0,1,0
for each span in the chart we get a weight factor that is multiplied with the parameterbased expectations9 4 experiments we applied giza alonaizan et al 1999 och and ney 2003 to wordalign parts of the europarl corpus koehn 2002 for english and all other 10 languages ,0,1,0
we use the europarl corpus koehn 2002 and the statistical word alignment was performed with the giza toolkit alonaizan et al 1999 och and ney 20031 for the current experiments we assume no preexisting parser for any of the languages contrary to the information projection scenario ,0,1,0
koehn et al 2003 show that exploiting all contiguous word blocks in phrasebased alignment is better than focusing on syntactic constituents only ,0,1,0
it is important because a wordaligned corpus is typically used as a first step in order to identify phrases or templates in phrasebased machine translation och et al 1999 tillmann and xia 2003 koehn et al 2003 sec ,0,1,0
we compared a baseline system the stateoftheart phrasebased system pharaoh koehn et al 2003 koehn 2004a against our system ,1,0,0
51 baseline the baseline system we used for comparison was pharaoh koehn et al 2003 koehn 2004a as publicly distributed ,0,1,0
above the phrase level these models typically have a simple distortion model that reorders phrases independently of their content och and ney 2004 koehn et al 2003 or not at all zens and ney 2004 kumar et al 2005 ,0,1,0
for our experiments we used the following features analogous to pharaohs default feature set p and p the latter of which is not found in the noisychannel model but has been previously found to be a helpful feature och and ney 2002 the lexical weights pw and pw koehn et al 2003 which estimate how well the words in translate the words in 2 a phrase penalty exp1 which allows the model to learn a preference for longer or shorter derivations analogous to koehns phrase penalty koehn 2003 ,0,1,0
to do this we first identify initial phrase pairs using the same criterion as previous systems och and ney 2004 koehn et al 2003 definition 1 ,0,1,0
in experiments with the system of koehn et al 2003 we have found that in practice a large number of complete translations are completely monotonic ie have a0 skips suggesting that the system has difficulty learning exactly what points in the translation should allow reordering ,0,1,0
results using the method show an improvement from 252 bleu score to 268 bleu score a statistically significant improvement using a phrasebased system koehn et al 2003 which has been shown in the past to be a highly competitive smt system ,1,0,0
more recently phrasebased models och et al 1999 marcu and wong 2002 koehn et al 2003 have been proposed as a highly successful alternative to the ibm models ,1,0,0
reranking methods have also been proposed as a method for using syntactic information koehn and knight 2003 och et al 2004 shen et al 2004 ,0,1,0
34 lexical weighting the lexical weight a27 a14a12a91 a29 a92a93a21 of the block a9 a72 a14a12a91 a19a86a92a93a21 is computed similarly to koehn et al 2003 but the lexical translation probability a27 a14a12a94 a29 a97a100a21 is derived from the block set itself rather than from a word alignment resulting in a simplified training ,0,1,0
two block sets are derived for each of the training sets using a phrasepair selection algorithm similar to koehn et al 2003 tillmann and xia 2003 ,0,1,0
2 block orientation bigrams this section describes a phrasebased model for smt similar to the models presented in koehn et al 2003 och et al 1999 tillmann and xia 2003 ,0,1,0
our method for identifying paraphrases is an extension of recent work in phrasebased statistical machine translation koehn et al 2003 ,0,1,0
koehn 2004 tillmann 2003 and vogel et al ,0,1,0
 statistical phrasebased translation koehn et al 2003 here phrasebased means subsequencebased as there is no guarantee that the phrases learned by the model will have any relation to what we would think of as syntactic phrases ,0,1,0
most current smt systems och and ney 2004 koehn et al 2003 use a generative model for word alignment such as the freely available giza och and ney 2003 an implementation of the ibm alignment models brown et al 1993 ,0,1,0
one is distortion model och and ney 2004 koehn et al 2003 which penalizes translations according to their jump distance instead of their content ,0,1,0
however their decoder is outperformed by phrasebased decoders such as koehn 2004 och et al 1999 and tillmann and ney 2003 ,0,1,0
similarly koehn et al 2003 propose a relative distortion model to be used with a phrase decoder ,0,1,0
1 introduction phrasebased translation models marcu and wong 2002 koehn et al 2003 och and ney 2004 which go beyond the original ibm translation models brown et al 1993 1 by modeling translations of phrases rather than individual words have been suggested to be the stateoftheart in statistical machine translation by empirical evaluations ,1,0,0
here ppicker shows the accuracy when phrases are extracted by using the nbest phrase alignment method described in section 41 while growdiagfinal shows the accuracy when phrases are extracted using the standard phrase extraction algorithm described in koehn et al 2003 ,0,1,0
