CITATION,Positive,Objective,Negative
concrete similarity measures compare a pair of weighted context feature vectors that characterize two words church and hanks 1990 ruge 1992 pereira et al 1993 grefenstette 1994 lee 1997 lin 1998 pantel and lin 2002 weeds and weir 2003 ,0,1,0
a variety of methods have been applied ranging from simple frequency justeson katz 1995 modified frequency measures such as cvalues frantzi anadiou mima 2000 maynard anadiou 2000 and standard statistical significance tests such as the ttest the chisquared test and loglikelihood church and hanks 1990 dunning 1993 and informationbased methods eg pointwise mutual information church hanks 1990 ,0,1,0
like church and hanks 1990 we used mutual information to measure the cohesion between two words ,0,1,0
one can also examine the distribution of character or word ngrams eg language modeling croft and lafferty 2003 phrases church and hanks 1990 lewis 1992 and so on ,0,1,0
to extract such word clusters we used suffix arrays proposed in yamamoto and church 2001 and the pointwise mutual information measure see church and hanks 1990 ,0,1,0
to examine the effects of including some known ams on the performance the following ams had a 50 chance of being included in the initial population pointwise mutual information church and hanks 1990 the dice coefficient and the heuristic measure defined in petrovic et al 2006 habc 2log fabcfafc if posb x log fabcfafbfc otherwise ,0,1,0
computational linguists have demonstrated that a words meaning is captured to some extent by the distribution of words and phrases with which it commonly cooccurs church hanks 1990 ,0,1,0
in this case it is possible to perform the correct selection if we used only statistics about the cooccurrences of corruption with either investigator or researcher without looking for any syntactic relation as in church and hanks 1990 ,0,1,0
introduction word associations have been studied for some time in the fields of psycholinguistics by testing human subjects on words linguistics where meaning is often based on how words cooccur with each other and more recently by researchers in natural language processing church and hanks 1990 hindle and rooth 1990 dagan 1990 mcdonald et al 1990 wilks et al 1990 using statistical measures to identify sets of associated words for use in various natural language processing tasks ,0,1,0
in each experiment performance imutud information provides an estimate of the magnitude of the ratio tctwn the joint prolability pverbnoun1reposition and the joint probability asuming indcpendcnce pverbnounpprclosition s church and hanks 1990 ,0,1,0
the collocations have been calculated according to the method described in church and hanks 1990 by moving a window on the texts ,0,1,0
we then rankorder the p xy mi xy m z pr zy mi zy g092log p x p y p x p y f y p xy p xy f xy p xy p xy f xy m ig13xx jg13yy f ij g09 ij 2 ij f xy g09 xy xy 1g09 xy n f xy g09 xy f xy 1g09f xy n table 1 probabilistic approaches method formula frequency guiliano 1964 f xy pointwise mutual information mi fano 1961 church and hanks 1990 log p pp 2xy xy selectional association resnik 1996 symmetric conditional probability ferreira and pereira 1999 p pp xy x y 2 dice formula dice 1945 2 f f f xy x y loglikelihood dunning 1993 daille 1996 ,0,1,0
since we need knowledgepoor daille 1996 induction we cannot use humansuggested filtering chisquared g24 2 church and gale 1991 zscore smadja 1993 fontenelle et al 1994 students tscore church and hanks 1990 ngram list in accordance to each probabilistic algorithm ,0,1,0
a11a29a9 thea13 thea15 a1a4a3a6a5 a11a29a9 thea13 thea15 a11a29a9 thea15 a11a29a9 thea15a1a0 a2 since a11a2a9 thea13 thea15a4a3 a11a29a9 thea15 a11a29a9 thea15 also note that in the case of phraseness of a bigram the equation looks similar to pointwise mutual information church and hanks 1990 but they are different ,0,1,0
after building the chunker students were asked to 4 choose a verb and then analyze verbargument structure they were provided with two relevant papers church and hanks 1990 chklovski and pantel 2004 ,0,1,0
pmi church and hanks 1990 between two phrases is de ned as log2 probph1 is near ph2probph 1 probph2 pmi is positive when two phrases tend to cooccur and negative when they tend to be in a complementary distribution ,0,1,0
such studies follow the empiricist approach to word meaning summarized best in the famous dictum of the british 3 linguist jr firth you shall know a word by the company it keeps firth 1957 p 11 context similarity has been used as a means of extracting collocations from corpora eg by church hanks 1990 and by dunning 1993 of identifying word senses eg by yarowski 1995 and by schutze 1998 of clustering verb classes eg by schulte im walde 2003 and of inducing selectional restrictions of verbs eg by resnik 1993 by abe li 1996 by rooth et al ,0,1,0
usually in 1 in our experiments we set negative pmi values to 0 because church and hanks 1990 in their seminal paper on word association ratio show that negative pmi values are not expected to be accurate unless cooccurrence counts are made from an extremely large corpus ,1,0,0
to compute the degree of interaction between two proteins d4 bd and d4 be we use the informationtheoretic measure of pointwise mutual information church and hanks 1990 manning and schutze 1999 which is computed based on the following quantities 1 ,0,1,0
pointwise mutual information fano 1961 was used to measure strength of selection restrictions for instance by church and hanks 1990 ,0,1,0
following church hanks 1990 rapp 2004 and wettler et al ,0,1,0
in our approach we take into account both the relative positions of the nearby context words as well as the mutual information church hanks 1990 associated with the occurrence of a particular context word ,0,1,0
we used th3 following a very rough rule of thumb used for wordbased mutual information in church and hanks 1990 ,0,1,0
previous research in automatic acquisition focuses primarily on the use of statistical techniques such as bilingual alignment church and hanks 1990 klavans and tzoukermann 1996 wu and xia 1995 or extraction of syntactic constructions from online dictionaries and corpora brent 1993 dorr garman and weinberg 1995 ,0,1,0
